[32;1m>> configuration to connect to erp at http://localhost[0m
codi_pais	pais	codi_ccaa	comunitat_autonoma	codi_provincia	provincia	codi_ine	municipi	quants
ES	España	09	Cataluña	43	Tarragona	43046	Conesa	1
ES	España	09	Cataluña	43	Tarragona	43047	Constantí	6
ES	España	09	Cataluña	43	Tarragona	43048	Corbera d'Ebre	1
ES	España	09	Cataluña	43	Tarragona	43051	Cunit	5
ES	España	09	Cataluña	43	Tarragona	43901	Deltebre	3
ES	España	09	Cataluña	43	Tarragona	43054	Espluga de Francolí, L'	3
ES	España	09	Cataluña	43	Tarragona	43055	Falset	3
ES	España	09	Cataluña	43	Tarragona	43056	Fatarella, La	1
ES	España	09	Cataluña	43	Tarragona	43060	Flix	5
ES	España	09	Cataluña	43	Tarragona	43063	Galera, La	3
ES	España	09	Cataluña	43	Tarragona	43064	Gandesa	1
ES	España	09	Cataluña	43	Tarragona	43065	Garcia	1
ES	España	09	Cataluña	43	Tarragona	43069	Gratallops	1
ES	España	09	Cataluña	43	Tarragona	43070	Guiamets, Els	2
ES	España	09	Cataluña	43	Tarragona	43074	Llorenç del Penedès	2
ES	España	09	Cataluña	43	Tarragona	43079	Masllorenç	1
ES	España	09	Cataluña	43	Tarragona	43081	Maspujols	1
ES	España	09	Cataluña	43	Tarragona	43086	Montblanc	9
ES	España	09	Cataluña	43	Tarragona	43088	Montbrió del Camp	4
ES	España	09	Cataluña	43	Tarragona	43089	Montferri	1
ES	España	09	Cataluña	43	Tarragona	43091	Mont-ral	1
ES	España	09	Cataluña	43	Tarragona	43092	Mont-roig del Camp	4
ES	España	09	Cataluña	43	Tarragona	43093	Móra d'Ebre	1
ES	España	09	Cataluña	43	Tarragona	43094	Móra la Nova	4
ES	España	09	Cataluña	43	Tarragona	43095	Morell, El	4
ES	España	09	Cataluña	43	Tarragona	43096	Morera de Montsant, La	1
ES	España	09	Cataluña	43	Tarragona	43097	Nou de Gaià, La	2
ES	España	09	Cataluña	43	Tarragona	43098	Nulles	3
ES	España	09	Cataluña	43	Tarragona	43100	Pallaresos, Els	6
ES	España	09	Cataluña	43	Tarragona	43099	Palma d'Ebre, La	1
ES	España	09	Cataluña	43	Tarragona	43103	Perafort	2
ES	España	09	Cataluña	43	Tarragona	43104	Perelló, El	1
ES	España	09	Cataluña	43	Tarragona	43105	Piles, Les	3
ES	España	09	Cataluña	43	Tarragona	43106	Pinell de Brai, El	2
ES	España	09	Cataluña	43	Tarragona	43108	Pla de Santa Maria, El	1
ES	España	09	Cataluña	43	Tarragona	43109	Pobla de Mafumet, La	1
ES	España	09	Cataluña	43	Tarragona	43111	Pobla de Montornès, La	2
ES	España	09	Cataluña	43	Tarragona	43112	Poboleda	1
ES	España	09	Cataluña	43	Tarragona	43118	Pratdip	1
ES	España	09	Cataluña	43	Tarragona	43119	Puigpelat	2
ES	España	09	Cataluña	43	Tarragona	43123	Reus	77
ES	España	09	Cataluña	43	Tarragona	43126	Riera de Gaià, La	3
ES	España	09	Cataluña	43	Tarragona	43128	Riudecols	1
ES	España	09	Cataluña	43	Tarragona	43129	Riudoms	5
ES	España	09	Cataluña	43	Tarragona	43131	Roda de Barà	2
ES	España	09	Cataluña	43	Tarragona	43133	Roquetes	7
ES	España	09	Cataluña	43	Tarragona	43134	Rourell, El	1
ES	España	09	Cataluña	43	Tarragona	43905	Salou	3
ES	España	09	Cataluña	43	Tarragona	43138	Santa Bàrbara	2
ES	España	09	Cataluña	43	Tarragona	43139	Santa Coloma de Queralt	3
ES	España	09	Cataluña	43	Tarragona	08251	Santa Margarida i els Monjos	1
ES	España	09	Cataluña	43	Tarragona	43140	Santa Oliva	1
ES	España	09	Cataluña	43	Tarragona	43136	Sant Carles de la Ràpita	3
ES	España	09	Cataluña	43	Tarragona	43137	Sant Jaume dels Domenys	4
ES	España	09	Cataluña	43	Tarragona	43142	Sarral	1
ES	España	09	Cataluña	43	Tarragona	43144	Secuita, La	3
ES	España	09	Cataluña	43	Tarragona	43145	Selva del Camp, La	9
ES	España	09	Cataluña	43	Tarragona	43044	Sénia, La	2
ES	España	09	Cataluña	43	Tarragona	43147	Solivella	1
ES	España	09	Cataluña	43	Tarragona	43148	Tarragona	108
ES	España	09	Cataluña	43	Tarragona	43150	Tivissa	1
ES	España	09	Cataluña	43	Tarragona	43153	Torredembarra	10
ES	España	09	Cataluña	43	Tarragona	43155	Tortosa	20
ES	España	09	Cataluña	43	Tarragona	43156	Ulldecona	7
ES	España	09	Cataluña	43	Tarragona	43161	Valls	20
ES	España	09	Cataluña	43	Tarragona	43162	Vandellòs i l'Hospitalet de l'Infant	2
ES	España	09	Cataluña	43	Tarragona	43163	Vendrell, El	12
ES	España	09	Cataluña	43	Tarragona	43165	Vilabella	2
ES	España	09	Cataluña	43	Tarragona	43166	Vilallonga del Camp	2
ES	España	09	Cataluña	43	Tarragona	43171	Vila-seca	7
ES	España	09	Cataluña	43	Tarragona	43172	Vilaverd	1
ES	España	09	Cataluña	43	Tarragona	43178	Vinyols i els Arcs	1
ES	España	09	Cataluña	43	Tarragona	43052	Xerta	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03002	Agost	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03006	Alcalalí	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03009	Alcoy/Alcoi	18
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03011	Alfàs del Pi, l'	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03013	Algueña	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03014	Alicante/Alacant	64
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03015	Almoradí	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03018	Altea	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03019	Aspe	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03021	Banyeres de Mariola	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03026	Beniarbeig	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03028	Beniarrés	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03030	Benidoleig	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03031	Benidorm	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03041	Benissa	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03047	Calp	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03050	Campello, el	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03052	Cañada	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03053	Castalla	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03056	Cocentaina	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03059	Crevillent	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03063	Dénia	16
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03065	Elche/Elx	22
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03066	Elda	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03069	Finestrat	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03072	Gaianes	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03071	Gata de Gorgos	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03079	Ibi	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03082	Jávea/Xàbia	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03088	Monforte del Cid	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03089	Monóvar/Monòver	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03092	Muro de Alcoy	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03090	Mutxamel	6
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03093	Novelda	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03094	Nucia, la	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03096	Onil	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03097	Orba	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03099	Orihuela	8
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03101	Pedreguer	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03102	Pego	7
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03104	Petrer	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03105	Pinós, el/Pinoso	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03060	Quatretondeta	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03116	Salinas	2
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03121	Santa Pola	3
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03119	Sant Joan d'Alacant	4
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03122	San Vicente del Raspeig/Sant Vicent del Raspeig	17
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03133	Torrevieja	1
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03139	Villajoyosa/Vila Joiosa, la	6
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03140	Villena	5
ES	España	10	Comunidad Valenciana	03	Alicante/Alacant	03081	Xaló	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12004	Alcalà de Xivert	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12005	Alcora, l'	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12009	Almazora/Almassora	5
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12011	Almenara	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12901	Alquerías del Niño Perdido	5
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12016	Artana	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12001	Atzeneta del Maestrat	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12027	Benicarló	10
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12028	Benicasim/Benicàssim	4
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12029	Benlloch	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12021	Betxí	6
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12032	Borriana/Burriana	4
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12031	Borriol	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12033	Cabanes	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12034	Càlig	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12040	Castellón de la Plana/Castelló de la Plana	66
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12053	Chilches/Xilxes	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12056	Chóvar	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12070	Jana, la	4
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12072	Lucena del Cid	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12077	Moncofa	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12082	Nules	7
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12084	Onda	8
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12085	Oropesa del Mar/Orpesa	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12089	Peníscola/Peñíscola	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12902	Sant Joan de Moró	3
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12100	Sant Mateu	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12104	Segorbe	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12122	Useras/Useres, les	2
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12126	Vall d'Uixó, la	6
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12135	Vila-real	8
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12129	Villafranca del Cid/Vilafranca	1
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12138	Vinaròs	22
ES	España	10	Comunidad Valenciana	12	Castellón/Castelló	12140	Viver	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46001	Ademuz	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46002	Ador	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46004	Agullent	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46042	Aielo de Malferit	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46005	Alaquàs	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46006	Albaida	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46007	Albal	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46009	Albalat dels Sorells	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46010	Albalat dels Tarongers	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46011	Alberic	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46013	Alboraya	21
ES	España	10	Comunidad Valenciana	46	Valencia/València	46014	Albuixech	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46015	Alcàsser	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46019	Alcúdia, l'	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46021	Aldaia	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46022	Alfafar	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46026	Alfarp	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46029	Algemesí	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46032	Almàssera	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46034	Almoines	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46035	Almussafes	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46017	Alzira	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46003	Atzeneta d'Albaida	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46051	Benaguasil	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46054	Benetússer	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46057	Benicolet	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46904	Benicull de Xúquer	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46060	Benifaió	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46059	Benifairó de la Valldigna	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46058	Benifairó de les Valls	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46061	Beniflá	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46065	Beniparrell	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46066	Benirredrà	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46070	Bétera	7
ES	España	10	Comunidad Valenciana	46	Valencia/València	46072	Bocairent	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46074	Bonrepòs i Mirambell	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46077	Buñol	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46078	Burjassot	18
ES	España	10	Comunidad Valenciana	46	Valencia/València	46081	Canals	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46082	Canet d'En Berenguer	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46083	Carcaixent	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46085	Carlet	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46094	Catarroja	9
ES	España	10	Comunidad Valenciana	46	Valencia/València	46111	Chiva	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46105	Cullera	7
ES	España	10	Comunidad Valenciana	46	Valencia/València	46113	Daimús	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46116	Eliana, l'	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46117	Emperador	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46122	Faura	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46126	Foios	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46131	Gandia	11
ES	España	10	Comunidad Valenciana	46	Valencia/València	46134	Gilet	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46135	Godella	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46136	Godelleta	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46155	Llaurí	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46147	Llíria	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46159	Manises	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46160	Manuel	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46161	Marines	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46164	Massamagrell	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46165	Massanassa	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46166	Meliana	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46168	Miramar	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46169	Mislata	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46171	Moncada	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46174	Montesa	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46172	Montserrat	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46177	Museros	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46178	Náquera	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46181	Oliva	7
ES	España	10	Comunidad Valenciana	46	Valencia/València	46182	Olocau	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46184	Ontinyent	22
ES	España	10	Comunidad Valenciana	46	Valencia/València	46186	Paiporta	13
ES	España	10	Comunidad Valenciana	46	Valencia/València	46188	Palmera	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46190	Paterna	20
ES	España	10	Comunidad Valenciana	46	Valencia/València	46191	Pedralba	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46193	Picanya	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46194	Picassent	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46199	Pobla de Farnals, la	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46202	Pobla de Vallbona, la	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46203	Pobla Llarga, la	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46197	Polinyà de Xúquer	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46198	Potríes	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46205	Puçol	7
ES	España	10	Comunidad Valenciana	46	Valencia/València	46204	Puig	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46101	Quart de les Valls	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46102	Quart de Poblet	12
ES	España	10	Comunidad Valenciana	46	Valencia/València	46103	Quartell	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46104	Quatretonda	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46207	Rafelbuñol/Rafelbunyol	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46213	Requena	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46214	Riba-roja de Túria	9
ES	España	10	Comunidad Valenciana	46	Valencia/València	46215	Riola	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46216	Rocafort	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46218	Rótova	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46220	Sagunto/Sagunt	15
ES	España	10	Comunidad Valenciana	46	Valencia/València	46903	San Antonio de Benagéber	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46223	Sedaví	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46228	Serra	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46230	Silla	8
ES	España	10	Comunidad Valenciana	46	Valencia/València	46231	Simat de la Valldigna	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46235	Sueca	14
ES	España	10	Comunidad Valenciana	46	Valencia/València	46237	Tavernes Blanques	6
ES	España	10	Comunidad Valenciana	46	Valencia/València	46238	Tavernes de la Valldigna	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46240	Terrateig	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46244	Torrent	23
ES	España	10	Comunidad Valenciana	46	Valencia/València	46250	Valencia	429
ES	España	10	Comunidad Valenciana	46	Valencia/València	46251	Vallada	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46252	Vallanca	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46254	Venta del Moro	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46256	Vilamarxant	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46255	Villalonga	1
ES	España	10	Comunidad Valenciana	46	Valencia/València	46257	Villanueva de Castellón	4
ES	España	10	Comunidad Valenciana	46	Valencia/València	46145	Xàtiva	5
ES	España	10	Comunidad Valenciana	46	Valencia/València	46143	Xeraco	2
ES	España	10	Comunidad Valenciana	46	Valencia/València	46146	Xeresa	3
ES	España	10	Comunidad Valenciana	46	Valencia/València	46110	Xirivella	5
ES	España	11	Extremadura	06	Badajoz	06006	Alburquerque	1
ES	España	11	Extremadura	06	Badajoz	06011	Almendralejo	1
ES	España	11	Extremadura	06	Badajoz	06015	Badajoz	8
ES	España	11	Extremadura	06	Badajoz	06019	Berlanga	1
ES	España	11	Extremadura	06	Badajoz	06022	Burguillos del Cerro	2
ES	España	11	Extremadura	06	Badajoz	06044	Don Benito	1
ES	España	11	Extremadura	06	Badajoz	06083	Mérida	11
ES	España	11	Extremadura	06	Badajoz	06095	Olivenza	1
ES	España	11	Extremadura	06	Badajoz	06153	Villanueva de la Serena	2
ES	España	11	Extremadura	06	Badajoz	06158	Zafra	2
ES	España	11	Extremadura	06	Badajoz	06162	Zarza, La	1
ES	España	11	Extremadura	10	Cáceres	10019	Almaraz	1
ES	España	11	Extremadura	10	Cáceres	10021	Arroyo de la Luz	1
ES	España	11	Extremadura	10	Cáceres	10037	Cáceres	9
ES	España	11	Extremadura	10	Cáceres	10079	Garganta la Olla	2
ES	España	11	Extremadura	10	Cáceres	10111	Madrigal de la Vera	1
ES	España	11	Extremadura	10	Cáceres	10113	Madroñera	1
ES	España	11	Extremadura	10	Cáceres	10121	Miajadas	1
ES	España	11	Extremadura	10	Cáceres	10135	Nuñomoral	1
ES	España	11	Extremadura	10	Cáceres	10165	Santa Ana	1
ES	España	11	Extremadura	10	Cáceres	10195	Trujillo	1
ES	España	12	Galicia	15	Coruña, A	15001	Abegondo	2
ES	España	12	Galicia	15	Coruña, A	15002	Ames	5
ES	España	12	Galicia	15	Coruña, A	15005	Arteixo	5
ES	España	12	Galicia	15	Coruña, A	15008	Bergondo	1
ES	España	12	Galicia	15	Coruña, A	15009	Betanzos	2
ES	España	12	Galicia	15	Coruña, A	15013	Brión	2
ES	España	12	Galicia	15	Coruña, A	15018	Capela, A	1
ES	España	12	Galicia	15	Coruña, A	15019	Carballo	1
ES	España	12	Galicia	15	Coruña, A	15030	Coruña, A	37
ES	España	12	Galicia	15	Coruña, A	15031	Culleredo	10
ES	España	12	Galicia	15	Coruña, A	15036	Ferrol	6
ES	España	12	Galicia	15	Coruña, A	15039	Irixoa	1
ES	España	12	Galicia	15	Coruña, A	15043	Malpica de Bergantiños	1
ES	España	12	Galicia	15	Coruña, A	15048	Miño	2
ES	España	12	Galicia	15	Coruña, A	15053	Muros	1
ES	España	12	Galicia	15	Coruña, A	15054	Narón	1
ES	España	12	Galicia	15	Coruña, A	15058	Oleiros	7
ES	España	12	Galicia	15	Coruña, A	15060	Oroso	1
ES	España	12	Galicia	15	Coruña, A	15064	Paderne	1
ES	España	12	Galicia	15	Coruña, A	15069	Pontedeume	1
ES	España	12	Galicia	15	Coruña, A	15072	Rianxo	2
ES	España	12	Galicia	15	Coruña, A	15073	Ribeira	4
ES	España	12	Galicia	15	Coruña, A	15074	Rois	1
ES	España	12	Galicia	15	Coruña, A	15078	Santiago de Compostela	24
ES	España	12	Galicia	27	Lugo	27005	Barreiros	1
ES	España	12	Galicia	27	Lugo	27006	Becerreá	1
ES	España	12	Galicia	27	Lugo	27007	Begonte	1
ES	España	12	Galicia	27	Lugo	27010	Castro de Rei	2
ES	España	12	Galicia	27	Lugo	27016	Chantada	1
ES	España	12	Galicia	27	Lugo	27019	Foz	1
ES	España	12	Galicia	27	Lugo	27023	Guntín	1
ES	España	12	Galicia	27	Lugo	27028	Lugo	14
ES	España	12	Galicia	27	Lugo	27029	Meira	1
ES	España	12	Galicia	27	Lugo	27035	Negueira de Muñiz	1
ES	España	12	Galicia	27	Lugo	27047	Pobra do Brollón, A	1
ES	España	12	Galicia	27	Lugo	27051	Ribadeo	2
ES	España	12	Galicia	27	Lugo	27057	Sarria	1
ES	España	12	Galicia	27	Lugo	27063	Valadouro, O	1
ES	España	12	Galicia	27	Lugo	27065	Vilalba	1
ES	España	12	Galicia	27	Lugo	27066	Viveiro	1
ES	España	12	Galicia	32	Ourense	32001	Allariz	1
ES	España	12	Galicia	32	Ourense	32004	Avión	1
ES	España	12	Galicia	32	Ourense	32017	Carballeda de Valdeorras	1
ES	España	12	Galicia	32	Ourense	32020	Cartelle	1
ES	España	12	Galicia	32	Ourense	32024	Celanova	1
ES	España	12	Galicia	32	Ourense	32054	Ourense	3
ES	España	12	Galicia	32	Ourense	32081	Toén	1
ES	España	12	Galicia	32	Ourense	32085	Verín	1
ES	España	12	Galicia	32	Ourense	32032	Xinzo de Limia	2
ES	España	12	Galicia	36	Pontevedra	36002	Barro	2
ES	España	12	Galicia	36	Pontevedra	36005	Caldas de Reis	1
ES	España	12	Galicia	36	Pontevedra	36006	Cambados	1
ES	España	12	Galicia	36	Pontevedra	36017	Estrada, A	1
ES	España	12	Galicia	36	Pontevedra	36024	Lalín	4
ES	España	12	Galicia	36	Pontevedra	36029	Moaña	1
ES	España	12	Galicia	36	Pontevedra	36035	Nigrán	4
ES	España	12	Galicia	36	Pontevedra	36042	Ponteareas	2
ES	España	12	Galicia	36	Pontevedra	36038	Pontevedra	3
ES	España	12	Galicia	36	Pontevedra	36039	Porriño, O	2
ES	España	12	Galicia	36	Pontevedra	36045	Redondela	5
ES	España	12	Galicia	36	Pontevedra	36049	Salceda de Caselas	1
ES	España	12	Galicia	36	Pontevedra	36052	Silleda	1
ES	España	12	Galicia	36	Pontevedra	36057	Vigo	31
ES	España	12	Galicia	36	Pontevedra	36058	Vilaboa	1
ES	España	12	Galicia	36	Pontevedra	36060	Vilagarcía de Arousa	4
ES	España	13	Madrid, Comunidad de	28	Madrid	28001	Acebeda, La	6
ES	España	13	Madrid, Comunidad de	28	Madrid	28002	Ajalvir	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28005	Alcalá de Henares	45
ES	España	13	Madrid, Comunidad de	28	Madrid	28006	Alcobendas	16
ES	España	13	Madrid, Comunidad de	28	Madrid	28007	Alcorcón	34
ES	España	13	Madrid, Comunidad de	28	Madrid	28008	Aldea del Fresno	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28009	Algete	3
ES	España	13	Madrid, Comunidad de	28	Madrid	28010	Alpedrete	8
ES	España	13	Madrid, Comunidad de	28	Madrid	28013	Aranjuez	2
ES	España	13	Madrid, Comunidad de	28	Madrid	28014	Arganda del Rey	1
ES	España	13	Madrid, Comunidad de	28	Madrid	28015	Arroyomolinos	6
ES	España	13	Madrid, Comunidad de	28	Madrid	28017	Batres	2
